time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-05T23:12:20.870Z,17.8908,-66.8023,6,2.41,md,10,239,0.1141,0.12,pr,pr2020005006,2020-01-05T23:30:49.796Z,"11km S of Indios, Puerto Rico",earthquake,0.79,0.44,0.31,7,reviewed,pr,pr
2020-01-05T22:44:48.900Z,35.8793333,-117.7066667,6.69,1.42,ml,28,50,0.08228,0.17,ci,ci39024655,2020-01-05T22:55:56.040Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.59,0.175,23,automatic,ci,ci
2020-01-05T22:38:43.190Z,19.5068,-66.2386,30,3.6,md,13,297,1.07,0.28,pr,pr2020005005,2020-01-06T10:44:50.173Z,"104km N of Dorado, Puerto Rico",earthquake,1.71,19.33,0.11,10,reviewed,pr,pr
2020-01-05T22:34:51.050Z,35.6588333,-117.5276667,2.28,2.89,ml,52,49,0.04987,0.14,ci,ci39024647,2020-01-07T15:55:19.160Z,"14km ENE of Ridgecrest, CA",earthquake,0.11,0.25,0.132,27,reviewed,ci,ci
2020-01-05T22:31:42.200Z,33.501,-116.7826667,1.92,0.65,ml,22,72,0.01862,0.18,ci,ci39024639,2020-01-05T22:35:26.800Z,"10km NE of Aguanga, CA",earthquake,0.23,0.32,0.099,20,automatic,ci,ci
2020-01-05T22:30:27.920Z,47.8176666666667,-123.49,36.66,1.92,ml,16,54,,0.23,uw,uw61566001,2020-01-08T19:44:37.050Z,"33km S of Port Angeles, Washington",earthquake,0.61,1.16,0.210197362473576,9,reviewed,uw,uw
2020-01-05T22:16:15.050Z,33.9966667,-116.708,10.14,0.6,ml,10,112,0.06504,0.18,ci,ci39024623,2020-01-05T22:19:44.696Z,"11km NE of Cabazon, CA",earthquake,0.81,2.27,0.191,7,automatic,ci,ci
2020-01-05T22:15:09.960Z,58.2696667,-155.1615,4.89,-1.01,ml,6,147,0.0584,0.24,av,av70863159,2020-01-07T01:00:08.630Z,"99km ESE of King Salmon, Alaska",earthquake,1.19,1.41,0.197,5,reviewed,av,av
2020-01-05T22:14:51.640Z,35.9858333,-117.4115,1.61,1.85,ml,28,98,0.09557,0.15,ci,ci39024615,2020-01-06T14:33:39.820Z,"24km N of Searles Valley, CA",earthquake,0.25,0.43,0.122,26,reviewed,ci,ci
2020-01-05T22:12:21.866Z,60.5111,-149.8051,35.7,1.2,ml,,,,0.32,ak,ak0208muw22,2020-01-05T23:06:10.013Z,"44km NNW of Bear Creek, Alaska",earthquake,,1.7,,,automatic,ak,ak
2020-01-05T22:10:23.158Z,64.9905,-147.4488,0.6,1.1,ml,,,,0.71,ak,ak0208mugq6,2020-01-05T23:06:09.397Z,"21km NE of Fairbanks, Alaska",earthquake,,63.3,,,automatic,ak,ak
2020-01-05T21:58:48.380Z,36.0268333,-117.6451667,2.12,0.86,ml,12,146,0.07888,0.27,ci,ci39024591,2020-01-05T22:02:21.329Z,"26km ENE of Little Lake, CA",earthquake,0.63,0.76,0.067,10,automatic,ci,ci
2020-01-05T21:57:00.300Z,36,-117.5175,1.75,0.65,ml,8,179,0.06231,0.17,ci,ci39024583,2020-01-05T22:00:33.815Z,"28km NNW of Searles Valley, CA",earthquake,0.46,0.38,0.119,6,automatic,ci,ci
2020-01-05T21:49:40.870Z,58.4891667,-154.4353333,5.13,-0.44,ml,4,220,0.05953,0.04,av,av70863154,2020-01-07T00:58:06.630Z,"109km NNW of Larsen Bay, Alaska",earthquake,0.61,0.54,0.19,5,reviewed,av,av
2020-01-05T21:45:46.340Z,47.7328333,-113.7348333,5.71,-0.24,md,4,256,0.228,0.11,mb,mb80377599,2020-01-06T16:40:20.940Z,"32km E of Polson, Montana",earthquake,1.56,7.13,,1,reviewed,mb,mb
2020-01-05T21:45:06.150Z,19.5026,-66.2196,29,3.46,md,14,297,1.0713,0.32,pr,pr2020005004,2020-01-08T04:25:06.040Z,"116km N of San Juan, Puerto Rico",earthquake,1.81,21.59,0.36,14,reviewed,pr,pr
2020-01-05T21:41:51.220Z,47.5923333,-114.4048333,0.2,0.18,md,6,132,0.175,0.09,mb,mb80377594,2020-01-06T16:34:39.350Z,"21km WSW of Polson, Montana",earthquake,0.4,1.39,0.224,2,reviewed,mb,mb
2020-01-05T21:41:45.873Z,60.4246,-151.1324,7,1.2,ml,,,,0.52,ak,ak0208mfpy4,2020-01-06T07:06:10.009Z,"8km E of Kalifornsky, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2020-01-05T21:36:23.244Z,60.5778,-142.7728,23.6,1.5,ml,,,,1.14,ak,ak0208melpa,2020-01-05T22:06:09.077Z,"60km NNW of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T21:29:10.210Z,19.4200001,-155.5943298,-3.66,1.85,md,14,60,0.03264,0.36,hv,hv71319622,2020-01-05T21:32:25.640Z,"26km NNW of Pahala, Hawaii",earthquake,0.51,0.37,0.11,9,automatic,hv,hv
2020-01-05T21:24:10.230Z,38.7630005,-122.7324982,1.91,0.62,md,8,123,0.01392,0.01,nc,nc73324071,2020-01-05T23:31:04.293Z,"3km SE of The Geysers, CA",earthquake,0.4,0.82,0.12,2,automatic,nc,nc
2020-01-05T21:03:29.535Z,61.3934,-150.0338,12.6,2.5,ml,,,,0.91,ak,ak0208m7jmy,2020-01-08T04:22:14.040Z,"15km SSE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T21:00:26.100Z,35.682,-117.5135,8.79,1.45,ml,18,75,0.07504,0.18,ci,ci39024575,2020-01-06T14:35:52.733Z,"14km SW of Searles Valley, CA",earthquake,0.31,0.81,0.191,21,reviewed,ci,ci
2020-01-05T20:45:34.870Z,44.8003333,-111.5063333,13.42,0.57,ml,10,100,0.062,0.1,mb,mb80377504,2020-01-06T15:30:02.360Z,"35km WNW of West Yellowstone, Montana",earthquake,0.44,0.73,0.112,2,reviewed,mb,mb
2020-01-05T20:45:11.220Z,55.4805,-161.7728333,13.27,0.56,ml,7,200,0.06278,0.06,av,av70863149,2020-01-07T00:53:33.800Z,"68km ENE of Cold Bay, Alaska",earthquake,0.49,0.69,0.1,6,reviewed,av,av
2020-01-05T20:24:09.080Z,38.8391685,-122.8363342,2.01,0.75,md,10,83,0.000879,0.01,nc,nc73324051,2020-01-05T20:59:02.730Z,"10km NW of The Geysers, CA",earthquake,0.33,0.74,,1,automatic,nc,nc
2020-01-05T20:24:00.580Z,59.1757,-152.4018,51.8,1.6,ml,,,,0.44,ak,ak0208lqjsq,2020-01-05T21:06:10.327Z,"71km SW of Homer, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-05T20:23:29.480Z,38.8375015,-122.8371658,1.9,1.26,md,18,148,0.001702,0.03,nc,nc73324041,2020-01-05T23:04:03.146Z,"10km NW of The Geysers, CA",earthquake,0.32,0.43,0.15,4,automatic,nc,nc
2020-01-05T20:15:53.529Z,39.6413,-120.0218,6.2,1.2,ml,17,75.39,0.058,0.1505,nn,nn00714705,2020-01-06T02:34:50.095Z,"5km SW of Cold Springs, Nevada",earthquake,,1.4,0.64,6,reviewed,nn,nn
2020-01-05T20:13:25.080Z,61.5469,-140.6708,0,2.2,ml,,,,0.89,ak,ak0208lo8sr,2020-01-05T21:06:09.736Z,"190km NNE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-05T20:06:09.630Z,36.2138329,-120.774498,6.59,1.34,md,11,195,0.02174,0.06,nc,nc73324031,2020-01-05T22:37:02.974Z,"24km ENE of San Lucas, CA",earthquake,0.98,0.73,0.39,6,automatic,nc,nc
2020-01-05T19:55:46.092Z,62.7562,-147.8606,47.2,1.8,ml,,,,0.61,ak,ak0208lbuwk,2020-01-05T20:06:11.102Z,"89km SE of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-05T19:51:37.090Z,35.8993333,-117.6826667,2.74,1.38,ml,24,43,0.0551,0.16,ci,ci39024543,2020-01-05T20:02:09.510Z,"21km ESE of Little Lake, CA",earthquake,0.2,0.41,0.169,22,automatic,ci,ci
2020-01-05T19:46:49.610Z,33.6655,-116.7323333,15.44,0.73,ml,27,49,0.048,0.19,ci,ci39024535,2020-01-06T14:37:45.280Z,"8km S of Idyllwild, CA",earthquake,0.39,0.54,0.139,24,reviewed,ci,ci
2020-01-05T19:35:05.450Z,35.7146667,-117.4946667,2.2,0.76,ml,15,126,0.1105,0.18,ci,ci39024527,2020-01-05T19:38:40.323Z,"10km SW of Searles Valley, CA",earthquake,0.37,0.51,0.144,9,automatic,ci,ci
2020-01-05T19:20:10.070Z,17.9165,-66.8648,7,2.3,md,13,215,0.0603,0.12,pr,pr2020005003,2020-01-05T19:38:20.160Z,"7km SE of Guanica, Puerto Rico",earthquake,0.61,0.27,0.31,10,reviewed,pr,pr
2020-01-05T19:19:14.320Z,63.3054,-151.3003,13.9,1.2,ml,,,,0.26,ak,ak0208l42o8,2020-01-05T20:06:09.916Z,"118km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-05T19:14:45.980Z,36.0078333,-117.5036667,2.88,1.65,ml,37,34,0.05144,0.15,ci,ci39024511,2020-01-07T15:41:02.115Z,"28km NNW of Searles Valley, CA",earthquake,0.15,0.46,0.126,25,reviewed,ci,ci
2020-01-05T19:13:23.160Z,37.4428333,-83.1853333,7.88,2.39,md,12,134,0.1922,0.21,se,se60097623,2020-01-06T13:25:36.350Z,"21km N of Hazard, Kentucky",earthquake,1.02,1.78,0.116,9,reviewed,se,se
2020-01-05T19:11:58.895Z,69.1155,-144.6603,13,2.4,ml,,,,0.58,ak,ak0208l2mbw,2020-01-06T07:06:09.016Z,"115km NNE of Arctic Village, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-01-05T19:10:55.638Z,60.422,-152.1896,82.7,1.4,ml,,,,0.48,ak,ak0208l28iu,2020-01-05T20:06:09.331Z,"31km ESE of Redoubt Volcano, Alaska",earthquake,,1.3,,,automatic,ak,ak
2020-01-05T19:04:53.673Z,36.5949,-117.0401,10.3,-0.2,ml,3,264.34,0.14,0.0687,nn,nn00714815,2020-01-07T01:04:46.299Z,"42km SW of Beatty, Nevada",earthquake,,7.4,0.45,2,reviewed,nn,nn
2020-01-05T18:58:52.610Z,6.1249,126.2298,80.98,5.1,mww,,81,1.139,1.21,us,us70006v1l,2020-01-05T19:28:03.011Z,"26km SSE of Pondaguitan, Philippines",earthquake,8.3,5.9,0.08,15,reviewed,us,us
2020-01-05T18:45:19.330Z,38.7938347,-122.7481689,1.37,0.65,md,8,80,0.01386,0.02,nc,nc73324006,2020-01-05T20:53:02.694Z,"2km NNE of The Geysers, CA",earthquake,0.28,1.39,0.08,2,automatic,nc,nc
2020-01-05T18:43:25.743Z,62.8317,-151.8008,6.6,1.7,ml,,,,0.61,ak,ak0208knt4u,2020-01-05T19:06:13.022Z,"103km NW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-05T18:40:48.990Z,36.1003333,-117.7781667,9.64,0.68,ml,8,115,0.06445,0.09,ci,ci39024503,2020-01-06T14:37:08.742Z,"16km ENE of Coso Junction, CA",earthquake,0.28,0.68,0.194,6,reviewed,ci,ci
2020-01-05T18:38:35.519Z,59.7591,-153.1845,104.5,2,ml,,,,0.54,ak,ak0208kmraf,2020-01-05T19:06:12.421Z,"76km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-01-05T18:23:52.470Z,61.4548,-150.0048,40.4,2.2,ml,,,,0.88,ak,ak0208kjkut,2020-01-05T19:06:11.855Z,"7km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-05T18:22:40.080Z,33.6823333,-116.7635,14.32,1.15,ml,47,42,0.05019,0.2,ci,ci39024487,2020-01-06T14:38:49.950Z,"8km SSW of Idyllwild, CA",earthquake,0.28,0.42,0.17,27,reviewed,ci,ci
2020-01-05T18:20:26.673Z,62.8258,-151.8628,12.6,1.4,ml,,,,0.79,ak,ak0208kivpe,2020-01-05T19:06:11.264Z,"106km WNW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-05T18:13:55.210Z,35.6513333,-117.4693333,5.41,1.12,ml,16,114,0.05499,0.16,ci,ci39024479,2020-01-05T18:17:35.842Z,"14km SSW of Searles Valley, CA",earthquake,0.35,0.96,0.125,14,automatic,ci,ci
2020-01-05T18:11:09.020Z,19.4058342,-155.2859955,0.12,1.85,md,19,69,0.0119,0.13,hv,hv71319417,2020-01-05T18:14:23.950Z,"5km WSW of Volcano, Hawaii",earthquake,0.16,0.24,0.34,16,automatic,hv,hv
2020-01-05T18:03:24.520Z,38.8106651,-122.7828369,7.38,0.55,md,5,132,0.01011,0.01,nc,nc73323981,2020-01-05T18:36:03.866Z,"4km NNW of The Geysers, CA",earthquake,1.97,7.32,,1,automatic,nc,nc
2020-01-05T18:03:00.519Z,36.5211,70.849,206.19,4.3,mb,,73,1.198,0.59,us,us70006v1b,2020-01-05T19:16:20.040Z,"38km S of Jarm, Afghanistan",earthquake,7.5,12.2,0.239,5,reviewed,us,us
2020-01-05T17:57:24.770Z,46.8876667,-112.5211667,11.65,1.5,ml,10,115,0.115,0.13,mb,mb80377494,2020-01-06T15:37:14.860Z,"14km ESE of Lincoln, Montana",earthquake,0.43,0.57,0.198,2,reviewed,mb,mb
2020-01-05T17:57:17.260Z,35.9066667,-117.6838333,5.71,0.5,ml,12,78,0.0493,0.12,ci,ci39024463,2020-01-05T18:00:59.876Z,"20km E of Little Lake, CA",earthquake,0.42,0.81,0.189,6,automatic,ci,ci
2020-01-05T17:46:29.110Z,60.0473333,-153.0735,0.98,-0.5,ml,4,177,0.01118,0.12,av,av70863144,2020-01-07T00:43:28.450Z,"52km SSW of Redoubt Volcano, Alaska",earthquake,0.51,0.39,0.259,4,reviewed,av,av
2020-01-05T17:46:14.482Z,-3.5422,131.3728,38.98,4.5,mb,,85,1.071,0.82,us,us70006v18,2020-01-05T19:01:53.040Z,"273km E of Amahai, Indonesia",earthquake,8.4,2.5,0.092,35,reviewed,us,us
2020-01-05T17:44:59.256Z,62.2126,-151.1109,89.7,1.5,ml,,,,0.33,ak,ak0208k2ntx,2020-01-05T18:06:11.005Z,"53km WSW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-01-05T17:42:14.504Z,64.0034,-150.5597,15,2.6,ml,,,,1.03,ak,ak0208k24x1,2020-01-05T21:18:54.040Z,"79km WNW of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T17:39:31.270Z,35.8285,-117.6598333,5.88,0.91,ml,16,63,0.05223,0.19,ci,ci39024439,2020-01-05T17:43:07.710Z,"23km N of Ridgecrest, CA",earthquake,0.35,0.87,0.165,11,automatic,ci,ci
2020-01-05T17:35:20.582Z,61.7212,-150.804,63.9,1.3,ml,,,,0.53,ak,ak0208k0neg,2020-01-05T18:06:09.812Z,"40km W of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T17:31:30.817Z,48.5191,154.4438,35,4.4,mb,,184,5.036,0.99,us,us70006v15,2020-01-05T18:56:19.040Z,"269km SSW of Severo-Kuril'sk, Russia",earthquake,4.7,2,0.179,9,reviewed,us,us
2020-01-05T17:31:26.190Z,33.574,-116.8128333,5.73,1.52,ml,75,20,0.04517,0.17,ci,ci39024431,2020-01-07T15:32:06.400Z,"13km W of Anza, CA",earthquake,0.11,0.29,0.186,21,reviewed,ci,ci
2020-01-05T17:30:24.920Z,33.5886667,-116.8061667,4.67,0.23,ml,11,195,0.03547,0.19,ci,ci39024423,2020-01-06T19:48:16.513Z,"13km WNW of Anza, CA",earthquake,0.89,0.44,0.035,2,reviewed,ci,ci
2020-01-05T17:24:03.638Z,48.0517,155.0351,41.31,4.4,mb,,166,5.339,0.63,us,us70006v11,2020-01-05T18:49:58.040Z,"Kuril Islands",earthquake,9.3,6,0.124,19,reviewed,us,us
2020-01-05T17:22:29.746Z,38.6558,-119.6859,10.4,1.5,ml,20,66.88,0.12,0.2114,nn,nn00714696,2020-01-05T17:46:27.645Z,"26km S of Gardnerville Ranchos, Nevada",earthquake,,2,0.15,10,reviewed,nn,nn
2020-01-05T17:16:38.530Z,36.0935,-117.8685,2.89,1.02,ml,13,166,0.02645,0.19,ci,ci39024415,2020-01-06T14:56:28.870Z,"9km NE of Coso Junction, CA",earthquake,0.48,0.74,0.237,13,reviewed,ci,ci
2020-01-05T17:02:42.118Z,59.807,-153.1126,96.8,2.2,ml,,,,0.56,ak,ak0208jtmd4,2020-01-05T17:16:45.531Z,"72km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-01-05T17:01:04.539Z,2.4583,-100.2422,10,4.9,mb,,191,16.137,1.13,us,us70006v0x,2020-01-05T17:38:10.040Z,"Galapagos Triple Junction region",earthquake,12.8,1.9,0.038,221,reviewed,us,us
2020-01-05T16:38:09.440Z,35.7938347,-117.5998306,7.61,1.19,ml,17,80,0.02194,0.21,ci,ci39024399,2020-01-05T16:41:54.240Z,"18km W of Searles Valley, CA",earthquake,0.55,1.1,0.175,7,automatic,ci,ci
2020-01-05T16:37:41.030Z,36.109,-117.84,4.1,0.77,ml,7,104,0.01477,0.08,ci,ci39024391,2020-01-05T16:41:13.038Z,"12km NE of Coso Junction, CA",earthquake,0.41,0.49,0.28,4,automatic,ci,ci
2020-01-05T16:28:14.050Z,33.9268333,-117.8748333,8.2,2.93,ml,130,15,0.04466,0.24,ci,ci39024383,2020-01-08T18:26:41.034Z,"3km ENE of Brea, CA",earthquake,0.14,0.44,0.146,185,reviewed,ci,ci
2020-01-05T15:46:49.930Z,17.9068,-66.8666,7,2.45,md,14,230,0.0695,0.12,pr,pr2020005002,2020-01-05T16:27:42.752Z,"8km SSE of Guanica, Puerto Rico",earthquake,0.64,0.26,0.31,14,reviewed,pr,pr
2020-01-05T15:34:55.854Z,36.8573,-116.2061,3.2,-0.1,ml,13,83.11,0.058,0.1679,nn,nn00714813,2020-01-07T00:58:37.744Z,"49km E of Beatty, Nevada",earthquake,,3.7,0.15,7,reviewed,nn,nn
2020-01-05T15:31:00.370Z,51.859,-177.2393333,4.93,-0.69,ml,4,286,0.04553,0.06,av,av70863134,2020-01-07T00:32:22.710Z,"40km W of Adak, Alaska",earthquake,0.68,1.2,0.368,4,reviewed,av,av
2020-01-05T15:30:13.290Z,51.8713333,-177.252,6.58,-0.28,ml,4,289,0.04976,0.05,av,av70863129,2020-01-07T00:24:48.400Z,"40km W of Adak, Alaska",earthquake,0.61,0.77,0.461,4,reviewed,av,av
2020-01-05T15:14:07.420Z,44.7735,-112.8125,2.86,1.56,ml,15,121,0.453,0.2,mb,mb80377484,2020-01-06T15:44:58.780Z,"23km NW of Lima, Montana",earthquake,0.7,3.56,0.199,7,reviewed,mb,mb
2020-01-05T15:06:48.290Z,38.7826653,-122.7559967,1.51,1.23,md,21,55,0.01415,0.03,nc,nc73323961,2020-01-05T15:52:02.858Z,"1km N of The Geysers, CA",earthquake,0.22,0.4,0.16,6,automatic,nc,nc
2020-01-05T15:05:10.217Z,-18.1364,-177.9819,576.56,4.7,mb,,41,3.794,0.94,us,us70006v0c,2020-01-05T17:36:12.040Z,"288km NNE of Ndoi Island, Fiji",earthquake,12.1,8.6,0.045,153,reviewed,us,us
2020-01-05T15:02:16.570Z,38.7818336,-122.7553329,1.55,2.05,md,28,45,0.01376,0.05,nc,nc73323956,2020-01-05T15:25:02.710Z,"0km N of The Geysers, CA",earthquake,0.2,0.41,0.13,8,automatic,nc,nc
2020-01-05T14:58:15.220Z,51.849,-177.2043333,5,-0.02,ml,5,279,0.03211,0.25,av,av70863124,2020-01-07T00:21:15.960Z,"37km W of Adak, Alaska",earthquake,1.62,1.36,0.523,5,reviewed,av,av
2020-01-05T14:55:43.781Z,37.7193,-116.0593,0,0.5,ml,5,343.26,0.49,0.2524,nn,nn00714812,2020-01-07T00:49:24.248Z,"59km SSE of Warm Springs, Nevada",earthquake,,0,0.36,2,reviewed,nn,nn
2020-01-05T14:52:00.790Z,36.5455,-89.6468333,10.03,2.5,md,72,20,0.02362,0.12,nm,nm60272662,2020-01-06T11:39:55.533Z,"5km SSW of Lilbourn, Missouri",earthquake,0.23,0.4,0.244,58,reviewed,nm,nm
2020-01-05T14:36:56.960Z,34.2233333,-116.1176667,9.48,1.19,ml,36,67,0.06382,0.15,ci,ci39024367,2020-01-07T17:59:02.636Z,"10km NNW of Twentynine Palms, CA",earthquake,0.19,0.37,0.159,19,reviewed,ci,ci
2020-01-05T14:36:30.670Z,44.5173333,-110.3343333,3.58,1.53,md,5,139,0.04721,0.26,uu,uu60356202,2020-01-06T16:58:36.880Z,"39km E of Old Faithful Geyser, Wyoming",earthquake,4.18,14.76,0.123,3,reviewed,uu,uu
2020-01-05T14:36:12.190Z,32.869,-115.8448333,7.91,1.13,ml,29,55,0.08477,0.15,ci,ci39024359,2020-01-08T19:21:31.084Z,"20km NE of Ocotillo, CA",earthquake,0.23,0.57,0.127,16,reviewed,ci,ci
2020-01-05T14:34:48.510Z,19.1836662,-155.4483337,36.41,1.87,md,38,134,0.03098,0.1,hv,hv71319042,2020-01-05T14:38:03.590Z,"4km SE of Pahala, Hawaii",earthquake,0.71,1.3,0.06,8,automatic,hv,hv
2020-01-05T14:32:50.425Z,62.619,-148.7582,43.9,1.6,ml,,,,0.55,ak,ak0208i7rqn,2020-01-05T15:24:29.633Z,"76km NE of Y, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-05T14:32:08.450Z,35.9866667,-117.4128333,0.94,1.29,ml,31,52,0.142,0.17,ci,ci39024351,2020-01-08T19:41:27.810Z,"24km N of Searles Valley, CA",earthquake,0.23,0.39,0.129,21,reviewed,ci,ci
2020-01-05T14:30:49.370Z,38.7981682,-122.8183365,3.89,0.32,md,8,88,0.01391,0.01,nc,nc73323951,2020-01-05T15:10:02.522Z,"6km WNW of The Geysers, CA",earthquake,0.42,1.54,0.25,2,automatic,nc,nc
2020-01-05T14:01:18.727Z,62.5493,-152.3205,8.2,1.4,ml,,,,0.55,ak,ak0208i123k,2020-01-05T14:24:29.368Z,"116km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T13:59:31.380Z,36.1078333,-117.8555,4.94,1.03,ml,11,145,0.00974,0.09,ci,ci39024343,2020-01-06T14:58:33.183Z,"11km NE of Coso Junction, CA",earthquake,0.3,0.41,0.167,13,reviewed,ci,ci
2020-01-05T13:50:49.860Z,36.0066667,-117.4978333,2.38,1.82,ml,39,46,0.1101,0.13,ci,ci39024335,2020-01-06T23:48:13.300Z,"28km NNW of Searles Valley, CA",earthquake,0.13,0.31,0.082,21,reviewed,ci,ci
2020-01-05T13:49:22.530Z,19.2098331,-155.4194946,30.67,2.05,md,24,160,0.03449,0.13,hv,hv71319002,2020-01-05T13:52:28.260Z,"6km E of Pahala, Hawaii",earthquake,0.98,1.21,0.06,4,automatic,hv,hv
2020-01-05T13:43:29.690Z,35.649,-117.4665,8.75,0.78,ml,15,132,0.05369,0.18,ci,ci39024327,2020-01-06T14:59:04.880Z,"14km SSW of Searles Valley, CA",earthquake,0.46,0.83,0.13,8,reviewed,ci,ci
2020-01-05T13:21:47.180Z,37.2139,-117.749,12.5,0.8,ml,6,183.78,0.084,0.1858,nn,nn00714689,2020-01-06T23:35:38.168Z,"48km E of Big Pine, California",earthquake,,5.2,0.29,4,reviewed,nn,nn
2020-01-05T13:16:52.881Z,30.4744,85.6251,10,4.4,mb,,87,4.829,0.88,us,us70006uzp,2020-01-05T17:18:01.040Z,"97km SSE of Maindong, China",earthquake,12.2,1.9,0.13,17,reviewed,us,us
2020-01-05T13:14:02.190Z,29.9784,85.3916,10,4.5,mb,,153,4.99,0.54,us,us70006uzj,2020-01-05T17:02:49.040Z,"74km NNE of Saga, China",earthquake,8.9,1.9,0.11,24,reviewed,us,us
2020-01-05T13:05:44.780Z,19.1888332,-155.4426727,35.35,2.27,md,46,138,0.03799,0.14,hv,hv71318962,2020-01-05T13:08:49.940Z,"4km ESE of Pahala, Hawaii",earthquake,0.82,0.9,0.11,20,automatic,hv,hv
2020-01-05T13:00:53.400Z,37.2745,-109.2748333,4.13,2.02,md,8,129,0.6288,0.18,uu,uu60356197,2020-01-06T16:48:16.230Z,"42km SSE of Blanding, Utah",earthquake,0.76,2.49,0.219,4,reviewed,uu,uu
2020-01-05T13:00:25.434Z,62.1946,-150.2432,39.9,2.6,ml,,,,0.72,ak,ak0208hffae,2020-01-05T16:51:00.040Z,"15km SSW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-01-05T13:00:12.710Z,35.8706667,-117.7136667,9.07,1.64,ml,37,32,0.07465,0.14,ci,ci39024319,2020-01-06T23:25:53.910Z,"19km ESE of Little Lake, CA",earthquake,0.13,0.33,0.221,20,reviewed,ci,ci
2020-01-05T12:59:47.630Z,35.6876667,-117.527,2.83,0.17,ml,16,72,0.07392,0.14,ci,ci37248964,2020-01-06T23:33:06.095Z,"14km SW of Searles Valley, CA",earthquake,0.22,0.42,0.106,6,reviewed,ci,ci
2020-01-05T12:59:02.750Z,33.1876667,-116.0315,8.04,0.91,ml,35,89,0.09981,0.21,ci,ci39024311,2020-01-07T21:58:14.312Z,"11km ENE of Ocotillo Wells, CA",earthquake,0.31,1.22,0.228,8,reviewed,ci,ci
2020-01-05T12:56:48.536Z,63.2671,-149.8246,87,2.4,ml,,,,0.81,ak,ak0208h61k7,2020-01-05T13:24:29.019Z,"42km WSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T12:51:31.596Z,36.7506,-116.2559,5.4,0.2,ml,22,56.79,0.042,0.1209,nn,nn00714686,2020-01-06T23:29:27.661Z,"48km ESE of Beatty, Nevada",earthquake,,1.1,0.43,10,reviewed,nn,nn
2020-01-05T12:48:27.400Z,35.6128333,-117.5911667,6.45,1.28,ml,24,78,0.02019,0.17,ci,ci39024303,2020-01-05T12:59:22.370Z,"8km E of Ridgecrest, CA",earthquake,0.27,0.58,0.171,20,automatic,ci,ci
2020-01-05T12:37:09.500Z,19.180666,-155.4790039,34.33,2.01,md,39,149,0.02976,0.15,hv,hv71318937,2020-01-05T12:40:28.920Z,"2km S of Pahala, Hawaii",earthquake,0.56,0.86,0.15,6,automatic,hv,hv
2020-01-05T12:27:54.780Z,35.7088333,-117.5741667,1.28,0.86,ml,14,72,0.0867,0.17,ci,ci39024295,2020-01-06T14:59:36.765Z,"13km NE of Ridgecrest, CA",earthquake,0.34,0.54,0.083,8,reviewed,ci,ci
2020-01-05T12:26:36.310Z,48.6503333333333,-123.106,19.51,1.21,ml,12,94,,0.33,uw,uw61565961,2020-01-06T19:46:18.250Z,"14km NNW of Friday Harbor, Washington",earthquake,0.7,1.46,0.0658391532343581,6,reviewed,uw,uw
2020-01-05T12:25:49.942Z,31.3154,133.135,10,5.1,mb,,94,2.301,0.87,us,us70006uz5,2020-01-06T22:05:34.040Z,"171km E of Nichinan, Japan",earthquake,6.8,1.8,0.034,274,reviewed,us,us
2020-01-05T12:20:53.217Z,62.8264,-151.7722,5.3,1.6,ml,,,,1.23,ak,ak0208gyc5l,2020-01-05T12:24:29.593Z,"102km NW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-01-05T12:16:27.030Z,38.8271675,-122.7910004,0.62,0.57,md,7,224,0.01537,0.05,nc,nc73323936,2020-01-05T13:50:03.077Z,"6km W of Cobb, CA",earthquake,1.33,0.92,0.02,2,automatic,nc,nc
